local_id;type_local;surf_carre;nb_piece_princ;surf_terrain;nature_cult;nature_cult_spec;cadastre_id
7259;Maison;94,43;2;;;;2835
11849;Appartement;94,44;3;;;;14639
17131;Appartement;94,44;5;;;;8708
15540;Maison;94,45;4;;;;20934
17132;Appartement;94,45;5;;;;921
7260;Appartement;94,46;2;;;;20799
11850;Appartement;94,46;3;;;;18368
15541;Appartement;94,46;4;;;;21549
15542;Appartement;94,47;4;;;;20635
17133;Maison;94,48;5;;;;2252
15543;Appartement;94,49;4;;;;27448
11851;Maison;94,50;3;;;;19474
17134;Appartement;94,50;5;;;;29030
17135;Maison;94,50;5;;;;22675
11852;Appartement;94,51;3;;;;12223
15544;Appartement;94,51;4;;;;430
15545;Appartement;94,56;4;;;;1367
17136;Appartement;94,56;5;;;;4766
15546;Appartement;94,57;4;;;;2449
17137;Appartement;94,57;5;;;;11341
17795;Appartement;94,60;4;100;S;;29235
11853;Appartement;94,61;3;;;;330
15547;Appartement;94,63;4;;;;26735
15548;Appartement;94,65;4;;;;16831
15549;Appartement;94,66;4;;;;22705
11854;Appartement;94,67;3;;;;16936
17948;Maison;94,68;4;426;S;;18928
11855;Appartement;94,68;3;;;;7879
15550;Appartement;94,68;4;;;;26893
17138;Appartement;94,69;5;;;;20739
17139;Maison;94,69;5;;;;2397
17651;Maison;94,69;6;;;;11247
15551;Appartement;94,70;4;;;;23695
11856;Maison;94,72;3;;;;17379
17140;Maison;94,72;5;;;;21537
15552;Appartement;94,74;4;;;;24477
15553;Appartement;94,78;4;;;;16143
11857;Maison;94,80;3;;;;20430
15554;Appartement;94,80;4;;;;27567
17141;Appartement;94,80;5;;;;13232
11858;Appartement;94,81;3;;;;9485
15555;Maison;94,81;4;;;;22021
17142;Maison;94,82;5;;;;493
11859;Appartement;94,83;3;;;;5559
17143;Appartement;94,83;5;;;;22309
15556;Appartement;94,84;4;;;;19648
15557;Appartement;94,85;4;;;;3886
17752;Appartement;94,85;7;;;;22805
15558;Appartement;94,87;4;;;;4553
11860;Appartement;94,89;3;;;;6199
15559;Maison;94,89;4;;;;6232
18014;Maison;94,90;4;676;S;;23241
11861;Appartement;94,90;3;;;;24141
15560;Appartement;94,90;4;;;;25608
17144;Maison;94,91;5;;;;28322
11862;Appartement;94,92;3;;;;13519
15561;Appartement;94,92;4;;;;7840
17954;Maison;94,93;4;434;S;;14380
11863;Appartement;94,93;3;;;;25472
15562;Appartement;94,93;4;;;;6513
17145;Appartement;94,93;5;;;;17619
17146;Appartement;94,94;5;;;;6738
17147;Appartement;94,95;5;;;;16179
15563;Maison;94,96;4;;;;10501
17148;Appartement;94,96;5;;;;24909
17149;Appartement;94,97;5;;;;573
3065;Appartement;94,98;1;;;;10988
15564;Appartement;94,98;4;;;;1931
17150;Appartement;94,98;5;;;;16818
7266;Appartement;95,00;2;;;;22916
11885;Appartement;95,00;3;;;;754
15621;Appartement;95,00;4;;;;21393
15622;Maison;95,00;4;;;;29342
17187;Maison;95,00;5;;;;15503
17653;Maison;95,00;6;;;;10491
11864;Appartement;95,01;3;;;;15242
15566;Appartement;95,01;4;;;;19603
15567;Maison;95,01;4;;;;5412
7262;Appartement;95,02;2;;;;15913
15568;Appartement;95,02;4;;;;7061
11865;Appartement;95,05;3;;;;2311
15569;Maison;95,05;4;;;;8213
17153;Maison;95,05;5;;;;916
11866;Appartement;95,06;3;;;;19859
17154;Appartement;95,06;5;;;;16658
15570;Appartement;95,07;4;;;;18971
15571;Maison;95,07;4;;;;21616
15572;Appartement;95,09;4;;;;6264
11867;Appartement;95,10;3;;;;20801
11868;Maison;95,10;3;;;;29664
15573;Maison;95,10;4;;;;8377
15574;Appartement;95,12;4;;;;738
17155;Appartement;95,12;5;;;;26205
7263;Appartement;95,13;2;;;;23630
15575;Appartement;95,16;4;;;;20600
17156;Maison;95,16;5;;;;26377
17157;Appartement;95,18;5;;;;14912
15576;Appartement;95,20;4;;;;10512
17158;Appartement;95,20;5;;;;21972
15577;Appartement;95,21;4;;;;29684
17898;Maison;95,23;4;287;S;;22450
15578;Maison;95,24;4;;;;3947
17159;Appartement;95,25;5;;;;29141
15579;Appartement;95,27;4;;;;13278
15580;Appartement;95,29;4;;;;69
17160;Appartement;95,29;5;;;;22323
17999;Maison;95,30;5;559;S;;28182
17161;Appartement;95,30;5;;;;3865
15581;Appartement;95,31;4;;;;1867
15582;Maison;95,31;4;;;;25992
15583;Appartement;95,32;4;;;;15741
15584;Appartement;95,33;4;;;;5265
17162;Appartement;95,33;5;;;;956
15585;Appartement;95,34;4;;;;6782
11869;Appartement;95,35;3;;;;24275
17163;Appartement;95,35;5;;;;24393
15586;Appartement;95,37;4;;;;25055
17164;Appartement;95,37;5;;;;3642
15587;Appartement;95,38;4;;;;27034
15588;Maison;95,38;4;;;;22609
15589;Appartement;95,39;4;;;;21424
17165;Appartement;95,40;5;;;;24218
11870;Appartement;95,42;3;;;;22841
15590;Appartement;95,42;4;;;;21584
11871;Appartement;95,43;3;;;;1002
15591;Maison;95,43;4;;;;19047
17166;Appartement;95,43;5;;;;13669
11872;Appartement;95,46;3;;;;10297
15592;Maison;95,46;4;;;;134
17167;Appartement;95,46;5;;;;22415
11873;Appartement;95,48;3;;;;5574
11874;Appartement;95,49;3;;;;3930
15593;Maison;95,49;4;;;;3559
17168;Appartement;95,50;5;;;;1765
15594;Appartement;95,51;4;;;;13170
15595;Maison;95,51;4;;;;27733
17169;Maison;95,51;5;;;;19113
15596;Maison;95,52;4;;;;1321
17170;Appartement;95,52;5;;;;16967
7264;Appartement;95,53;2;;;;7398
17171;Maison;95,53;5;;;;11049
17879;Maison;95,54;5;249;S;;7662
11875;Appartement;95,54;3;;;;7557
15597;Appartement;95,55;4;;;;25137
11876;Appartement;95,57;3;;;;21614
15598;Appartement;95,57;4;;;;1450
11877;Appartement;95,59;3;;;;11089
15599;Appartement;95,59;4;;;;7079
15600;Appartement;95,60;4;;;;8846
15601;Appartement;95,61;4;;;;3982
15602;Maison;95,61;4;;;;20248
15603;Appartement;95,62;4;;;;1746
17172;Appartement;95,62;5;;;;1823
15604;Appartement;95,63;4;;;;20038
17863;Maison;95,64;5;227;S;;29780
7265;Appartement;95,64;2;;;;8010
15605;Maison;95,64;4;;;;2327
17173;Appartement;95,64;5;;;;18595
11878;Appartement;95,65;3;;;;11963
15606;Maison;95,65;4;;;;10204
17174;Appartement;95,65;5;;;;8429
17652;Maison;95,65;6;;;;17599
17175;Appartement;95,66;5;;;;18019
17176;Maison;95,66;5;;;;9392
11879;Appartement;95,67;3;;;;25166
15607;Appartement;95,67;4;;;;21575
17177;Maison;95,67;5;;;;27962
15608;Appartement;95,68;4;;;;4621
15609;Appartement;95,69;4;;;;26544
11880;Appartement;95,70;3;;;;4552
15610;Appartement;95,70;4;;;;814
15611;Appartement;95,71;4;;;;19727
17178;Appartement;95,71;5;;;;28379
15612;Appartement;95,73;4;;;;1267
17753;Appartement;95,73;7;;;;24350
11881;Appartement;95,74;3;;;;5036
15613;Appartement;95,74;4;;;;7950
11882;Appartement;95,75;3;;;;7255
15614;Appartement;95,78;4;;;;6910
17179;Appartement;95,79;5;;;;11861
11883;Appartement;95,80;3;;;;3272
17180;Appartement;95,84;5;;;;3065
15615;Appartement;95,85;4;;;;29440
15616;Maison;95,87;4;;;;28164
17181;Maison;95,87;5;;;;22407
15617;Appartement;95,90;4;;;;22460
17901;Maison;95,92;4;301;S;;22583
11884;Appartement;95,92;3;;;;27630
15618;Appartement;95,92;4;;;;4058
17182;Appartement;95,92;5;;;;17120
17183;Maison;95,93;5;;;;17135
15619;Appartement;95,94;4;;;;18143
17184;Appartement;95,95;5;;;;13757
15620;Appartement;95,96;4;;;;12405
17185;Appartement;95,97;5;;;;1458
17186;Appartement;95,99;5;;;;21175
15663;Appartement;96,00;4;;;;28456
15664;Maison;96,00;4;;;;5888
17221;Appartement;96,00;5;;;;10338
17222;Maison;96,00;5;;;;23742
15623;Maison;96,01;4;;;;28658
11886;Appartement;96,02;3;;;;25770
11887;Maison;96,02;3;;;;1823
15624;Appartement;96,02;4;;;;29015
15625;Maison;96,02;4;;;;20140
17962;Maison;96,03;5;445;S;;21570
11888;Appartement;96,03;3;;;;28734
15626;Appartement;96,04;4;;;;4125
15627;Appartement;96,05;4;;;;10434
17188;Appartement;96,05;5;;;;10923
17189;Appartement;96,06;5;;;;11580
11889;Appartement;96,10;3;;;;25685
15628;Appartement;96,11;4;;;;3247
11890;Appartement;96,13;3;;;;25480
15629;Appartement;96,13;4;;;;20338
15630;Appartement;96,14;4;;;;2321
17190;Appartement;96,15;5;;;;6263
15631;Appartement;96,16;4;;;;20893
17191;Appartement;96,17;5;;;;26524
17192;Maison;96,18;5;;;;13979
11891;Appartement;96,19;3;;;;25632
15632;Appartement;96,20;4;;;;24952
11892;Appartement;96,21;3;;;;13250
17193;Maison;96,21;5;;;;4939
7267;Appartement;96,22;2;;;;4491
17194;Appartement;96,24;5;;;;671
11893;Appartement;96,25;3;;;;13916
17195;Maison;96,27;5;;;;13901
15633;Appartement;96,29;4;;;;18023
15634;Maison;96,29;4;;;;6051
15635;Maison;96,30;4;;;;22147
17196;Appartement;96,30;5;;;;25443
17197;Appartement;96,31;5;;;;29540
15636;Appartement;96,32;4;;;;5345
15637;Appartement;96,33;4;;;;10339
11894;Appartement;96,34;3;;;;9628
15638;Appartement;96,35;4;;;;5924
15639;Maison;96,36;4;;;;8848
11895;Appartement;96,37;3;;;;21217
17198;Appartement;96,37;5;;;;12634
11896;Appartement;96,39;3;;;;15366
17199;Maison;96,39;5;;;;19294
7268;Appartement;96,40;2;;;;6172
15640;Appartement;96,40;4;;;;7518
15641;Maison;96,40;4;;;;8830
17200;Appartement;96,40;5;;;;16587
3066;Appartement;96,42;1;;;;12162
15642;Appartement;96,43;4;;;;6269
15643;Maison;96,43;4;;;;22310
17201;Appartement;96,44;5;;;;26817
17202;Maison;96,44;5;;;;333
15644;Maison;96,45;4;;;;2584
17203;Maison;96,45;5;;;;29959
17204;Maison;96,46;5;;;;13173
15645;Appartement;96,48;4;;;;17340
15646;Maison;96,48;4;;;;17821
11897;Appartement;96,49;3;;;;19771
17205;Maison;96,50;5;;;;22296
15647;Maison;96,53;4;;;;28429
17206;Appartement;96,55;5;;;;15362
15648;Appartement;96,57;4;;;;20796
17207;Maison;96,57;5;;;;7444
11898;Appartement;96,58;3;;;;182
15649;Appartement;96,58;4;;;;2755
15650;Maison;96,58;4;;;;1485
17882;Maison;96,59;6;252;AG;;39
15651;Appartement;96,59;4;;;;5335
3067;Appartement;96,61;1;;;;23293
17208;Appartement;96,65;5;;;;19111
17209;Maison;96,65;5;;;;16114
15652;Appartement;96,66;4;;;;19106
17210;Maison;96,67;5;;;;2144
17211;Maison;96,68;5;;;;1058
17212;Maison;96,70;5;;;;26329
17892;Maison;96,71;3;273;S;;2450
17213;Maison;96,72;5;;;;3557
15653;Appartement;96,74;4;;;;10438
17214;Appartement;96,74;5;;;;12061
17215;Maison;96,74;5;;;;6351
17944;Maison;96,75;5;401;S;;20303
11899;Appartement;96,75;3;;;;5353
15654;Maison;96,76;4;;;;1376
11900;Appartement;96,78;3;;;;27700
15655;Appartement;96,80;4;;;;6282
17216;Maison;96,80;5;;;;28994
17654;Maison;96,80;6;;;;21383
15656;Appartement;96,82;4;;;;26100
11901;Appartement;96,83;3;;;;17079
15657;Appartement;96,83;4;;;;1265
17217;Maison;96,84;5;;;;4256
3068;Appartement;96,86;1;;;;5377
15658;Appartement;96,87;4;;;;16639
11902;Appartement;96,88;3;;;;17604
15659;Appartement;96,90;4;;;;3433
17218;Appartement;96,92;5;;;;27219
15660;Appartement;96,93;4;;;;7535
11903;Appartement;96,94;3;;;;18887
17655;Maison;96,95;6;;;;10214
17219;Maison;96,96;5;;;;17490
15661;Maison;96,97;4;;;;13514
17220;Maison;96,98;5;;;;5895
17890;Maison;96,99;4;271;S;;4002
15662;Appartement;96,99;4;;;;6279
15715;Appartement;97,00;4;;;;17568
15716;Maison;97,00;4;;;;4339
17255;Appartement;97,00;5;;;;11046
15665;Appartement;97,01;4;;;;7393
15666;Maison;97,01;4;;;;1655
15667;Appartement;97,02;4;;;;16942
15668;Maison;97,03;4;;;;10433
17754;Maison;97,03;7;;;;17635
3069;Appartement;97,04;1;;;;18389
7269;Appartement;97,04;2;;;;29870
11904;Appartement;97,04;3;;;;4786
15669;Appartement;97,04;4;;;;29868
15670;Maison;97,04;4;;;;21582
11905;Appartement;97,05;3;;;;6756
15671;Appartement;97,07;4;;;;7845
15672;Maison;97,07;4;;;;27857
17223;Appartement;97,07;5;;;;42
17224;Maison;97,07;5;;;;11009
17225;Appartement;97,08;5;;;;27185
15673;Maison;97,09;4;;;;22230
17226;Appartement;97,10;5;;;;27482
17227;Maison;97,10;5;;;;20266
17228;Maison;97,12;5;;;;4979
15674;Appartement;97,13;4;;;;10727
15675;Appartement;97,14;4;;;;18370
17993;Maison;97,15;2;515;S;;27310
3070;Appartement;97,15;1;;;;3317
17229;Appartement;97,15;5;;;;4069
15676;Appartement;97,19;4;;;;3014
15677;Appartement;97,20;4;;;;12919
11906;Appartement;97,21;3;;;;7315
15678;Appartement;97,21;4;;;;4584
15679;Appartement;97,23;4;;;;22185
11907;Appartement;97,24;3;;;;17117
15680;Appartement;97,24;4;;;;6790
17230;Appartement;97,25;5;;;;23866
17231;Maison;97,25;5;;;;11319
11908;Appartement;97,26;3;;;;11616
15681;Appartement;97,27;4;;;;3672
15682;Maison;97,27;4;;;;1970
17656;Appartement;97,28;6;;;;27929
15683;Appartement;97,29;4;;;;3953
15684;Maison;97,29;4;;;;28282
17232;Appartement;97,30;5;;;;16520
17233;Maison;97,34;5;;;;27838
17234;Appartement;97,35;5;;;;9806
11909;Appartement;97,36;3;;;;9538
7270;Appartement;97,39;2;;;;12980
15685;Appartement;97,39;4;;;;29661
17235;Appartement;97,39;5;;;;4972
17236;Maison;97,41;5;;;;18741
11910;Appartement;97,42;3;;;;18190
17237;Appartement;97,43;5;;;;24354
15686;Maison;97,44;4;;;;2487
17238;Appartement;97,44;5;;;;13413
15687;Appartement;97,46;4;;;;19151
17239;Maison;97,48;5;;;;27014
15688;Appartement;97,49;4;;;;26234
11911;Appartement;97,50;3;;;;20114
15689;Appartement;97,50;4;;;;2462
15690;Maison;97,50;4;;;;4367
11912;Appartement;97,51;3;;;;27016
17240;Appartement;97,51;5;;;;16159
15691;Appartement;97,52;4;;;;24735
15692;Maison;97,53;4;;;;13502
15693;Appartement;97,54;4;;;;11721
17241;Maison;97,57;5;;;;25758
17242;Appartement;97,59;5;;;;161
15694;Appartement;97,60;4;;;;25679
17243;Appartement;97,60;5;;;;21170
15695;Appartement;97,61;4;;;;218
7271;Appartement;97,65;2;;;;14511
11913;Appartement;97,65;3;;;;2588
15696;Appartement;97,65;4;;;;21654
15697;Maison;97,65;4;;;;2541
15698;Maison;97,68;4;;;;2972
17657;Maison;97,68;6;;;;21
15699;Appartement;97,69;4;;;;12903
17244;Appartement;97,69;5;;;;14369
15700;Appartement;97,72;4;;;;13229
7272;Appartement;97,74;2;;;;14893
17245;Maison;97,75;5;;;;19505
15701;Maison;97,76;4;;;;27369
15702;Maison;97,77;4;;;;12838
15703;Appartement;97,78;4;;;;4998
11914;Appartement;97,80;3;;;;16018
15704;Maison;97,80;4;;;;21913
11915;Appartement;97,81;3;;;;28845
15705;Maison;97,83;4;;;;15285
17246;Appartement;97,85;5;;;;23466
15706;Appartement;97,86;4;;;;4591
17247;Appartement;97,87;5;;;;2918
17248;Maison;97,88;5;;;;22798
17249;Appartement;97,89;5;;;;1562
15707;Appartement;97,90;4;;;;11183
17250;Appartement;97,90;5;;;;21486
17251;Maison;97,90;5;;;;1698
15708;Maison;97,91;4;;;;322
17252;Appartement;97,91;5;;;;8870
15709;Appartement;97,92;4;;;;2894
3071;Maison;97,94;1;;;;17109
15710;Appartement;97,94;4;;;;4885
17253;Appartement;97,94;5;;;;16657
11916;Appartement;97,95;3;;;;26348
15711;Appartement;97,95;4;;;;17650
17254;Appartement;97,96;5;;;;42
15712;Appartement;97,97;4;;;;2933
15713;Appartement;97,98;4;;;;23281
15714;Maison;97,98;4;;;;23299
15762;Appartement;98,00;4;;;;1323
15763;Maison;98,00;4;;;;22874
17283;Appartement;98,00;5;;;;23123
17662;Maison;98,00;6;;;;19101
11917;Appartement;98,02;3;;;;14274
15717;Maison;98,02;4;;;;1925
15718;Maison;98,03;4;;;;13753
17256;Appartement;98,03;5;;;;27055
17257;Maison;98,03;5;;;;2112
15719;Appartement;98,05;4;;;;17994
17258;Appartement;98,05;5;;;;3635
15720;Appartement;98,06;4;;;;359
17259;Appartement;98,07;5;;;;18531
17658;Appartement;98,07;6;;;;12990
11918;Appartement;98,08;3;;;;19093
11919;Appartement;98,11;3;;;;9915
15721;Maison;98,11;4;;;;13705
17260;Appartement;98,11;5;;;;13882
11920;Appartement;98,12;3;;;;28494
15722;Appartement;98,16;4;;;;22442
17261;Maison;98,16;5;;;;905
17262;Appartement;98,17;5;;;;27808
11921;Appartement;98,18;3;;;;20725
15723;Appartement;98,18;4;;;;10075
17263;Appartement;98,19;5;;;;23405
11922;Appartement;98,21;3;;;;13115
15724;Appartement;98,23;4;;;;16178
15725;Appartement;98,24;4;;;;25142
17264;Appartement;98,24;5;;;;15097
15726;Appartement;98,25;4;;;;2266
17265;Appartement;98,26;5;;;;504
15727;Appartement;98,28;4;;;;17091
11923;Appartement;98,29;3;;;;4299
15728;Appartement;98,29;4;;;;4499
15729;Appartement;98,30;4;;;;1155
15730;Appartement;98,33;4;;;;16742
15731;Appartement;98,35;4;;;;24833
11924;Appartement;98,38;3;;;;109
15732;Appartement;98,38;4;;;;1485
15733;Appartement;98,39;4;;;;9325
17266;Appartement;98,39;5;;;;3190
11925;Appartement;98,40;3;;;;27668
15734;Appartement;98,40;4;;;;13312
15735;Appartement;98,41;4;;;;29201
11926;Maison;98,44;3;;;;20413
15736;Maison;98,44;4;;;;23025
15737;Appartement;98,45;4;;;;17018
17267;Maison;98,45;5;;;;2521
15738;Appartement;98,47;4;;;;11361
17268;Appartement;98,47;5;;;;14995
17269;Maison;98,47;5;;;;7476
17910;Maison;98,49;5;334;S;;911
11927;Appartement;98,50;3;;;;10350
15739;Appartement;98,50;4;;;;28363
17270;Maison;98,51;5;;;;24529
15740;Appartement;98,52;4;;;;679
17271;Appartement;98,53;5;;;;22828
15741;Appartement;98,54;4;;;;4543
11928;Appartement;98,55;3;;;;14931
15742;Appartement;98,56;4;;;;1794
11929;Appartement;98,57;3;;;;4195
15743;Appartement;98,57;4;;;;19550
17659;Appartement;98,57;6;;;;16102
17851;Maison;98,58;5;190;S;;28298
11930;Appartement;98,62;3;;;;14276
15744;Appartement;98,62;4;;;;13376
15745;Appartement;98,63;4;;;;27817
7273;Maison;98,64;2;;;;2889
15746;Maison;98,65;4;;;;28221
17272;Appartement;98,65;5;;;;18452
15747;Maison;98,67;4;;;;19521
17273;Appartement;98,67;5;;;;2852
11931;Appartement;98,68;3;;;;29113
17274;Appartement;98,68;5;;;;20894
15748;Appartement;98,69;4;;;;26604
17275;Appartement;98,69;5;;;;23283
15749;Appartement;98,70;4;;;;25199
17276;Appartement;98,71;5;;;;26973
17277;Appartement;98,72;5;;;;24902
15750;Appartement;98,73;4;;;;29350
15751;Maison;98,74;4;;;;2069
17278;Appartement;98,74;5;;;;17818
17279;Maison;98,77;5;;;;24938
17660;Maison;98,77;6;;;;16304
11932;Appartement;98,80;3;;;;4394
15752;Appartement;98,81;4;;;;6012
11933;Maison;98,84;3;;;;1039
15753;Appartement;98,84;4;;;;14239
15754;Appartement;98,85;4;;;;3280
17280;Maison;98,86;5;;;;20785
7274;Appartement;98,88;2;;;;27642
15755;Appartement;98,89;4;;;;6455
17661;Maison;98,90;6;;;;23322
15756;Appartement;98,91;4;;;;16020
15757;Maison;98,91;4;;;;9933
15758;Appartement;98,93;4;;;;20721
15759;Maison;98,94;4;;;;9351
15760;Appartement;98,95;4;;;;16060
15761;Maison;98,96;4;;;;1639
17281;Maison;98,96;5;;;;1156
17282;Maison;98,99;5;;;;27825
11948;Appartement;99,00;3;;;;26030
11934;Maison;99,01;3;;;;17882
17284;Appartement;99,01;5;;;;1060
15764;Maison;99,02;4;;;;3950
17285;Appartement;99,02;5;;;;7545
15765;Appartement;99,03;4;;;;12725
15766;Maison;99,03;4;;;;7128
15767;Appartement;99,04;4;;;;2821
7275;Appartement;99,05;2;;;;10402
17878;Maison;99,06;4;249;S;;8304
11935;Appartement;99,07;3;;;;3697
15768;Maison;99,07;4;;;;12700
17286;Appartement;99,07;5;;;;26879
11936;Appartement;99,08;3;;;;2624
15769;Maison;99,08;4;;;;3176
11937;Appartement;99,09;3;;;;3143
15770;Appartement;99,09;4;;;;2065
15771;Appartement;99,10;4;;;;777
17287;Appartement;99,10;5;;;;15206
17288;Maison;99,10;5;;;;10198
15772;Maison;99,11;4;;;;18591
15773;Appartement;99,12;4;;;;12383
3072;Appartement;99,13;1;;;;3102
15774;Appartement;99,13;4;;;;2967
15775;Maison;99,13;4;;;;1054
17289;Appartement;99,14;5;;;;29335
11938;Appartement;99,15;3;;;;19237
17290;Maison;99,15;5;;;;15626
17291;Appartement;99,16;5;;;;17549
17292;Maison;99,16;5;;;;1961
15776;Appartement;99,18;4;;;;10848
17939;Maison;99,20;5;40;S;;17195
15777;Appartement;99,20;4;;;;18314
15778;Appartement;99,21;4;;;;16414
15779;Appartement;99,22;4;;;;3160
15780;Appartement;99,23;4;;;;18446
17663;Maison;99,23;6;;;;3735
15781;Appartement;99,24;4;;;;6202
15782;Appartement;99,25;4;;;;16600
15783;Maison;99,26;4;;;;15906
17293;Maison;99,26;5;;;;5016
17294;Appartement;99,30;5;;;;7567
15784;Appartement;99,32;4;;;;16708
17295;Appartement;99,34;5;;;;3656
11939;Appartement;99,35;3;;;;29497
17296;Appartement;99,35;5;;;;2306
7276;Appartement;99,36;2;;;;2172
11940;Appartement;99,36;3;;;;8249
11941;Appartement;99,37;3;;;;8593
15785;Maison;99,39;4;;;;28741
17297;Maison;99,39;5;;;;7999
17298;Appartement;99,40;5;;;;7008
15786;Appartement;99,42;4;;;;5504
17299;Maison;99,43;5;;;;15622
15787;Maison;99,44;4;;;;21797
17300;Appartement;99,44;5;;;;18437
15788;Maison;99,46;4;;;;89
17301;Maison;99,47;5;;;;16788
11942;Appartement;99,48;3;;;;11406
15789;Appartement;99,48;4;;;;10581
17302;Maison;99,48;5;;;;15575
7277;Appartement;99,50;2;;;;12475
15790;Appartement;99,50;4;;;;578
17303;Appartement;99,51;5;;;;12085
17304;Appartement;99,53;5;;;;24013
15791;Maison;99,54;4;;;;26339
17305;Appartement;99,54;5;;;;11481
17306;Maison;99,57;5;;;;8534
15792;Maison;99,59;4;;;;28347
7278;Appartement;99,60;2;;;;26816
17307;Maison;99,60;5;;;;28081
15793;Appartement;99,61;4;;;;453
17308;Appartement;99,62;5;;;;17730
11943;Appartement;99,68;3;;;;21239
15794;Appartement;99,68;4;;;;21194
17309;Maison;99,68;5;;;;7825
17310;Appartement;99,70;5;;;;28573
15795;Appartement;99,71;4;;;;21707
17311;Maison;99,73;5;;;;7316
11944;Appartement;99,74;3;;;;5562
15796;Appartement;99,74;4;;;;2179
15797;Maison;99,74;4;;;;6844
17312;Appartement;99,75;5;;;;19592
11945;Appartement;99,78;3;;;;7496
15798;Appartement;99,80;4;;;;1071
17313;Maison;99,84;5;;;;27008
15799;Appartement;99,85;4;;;;29886
17314;Appartement;99,85;5;;;;4019
11946;Appartement;99,88;3;;;;29245
15800;Maison;99,88;4;;;;16892
7279;Appartement;99,89;2;;;;2551
15801;Appartement;99,90;4;;;;23701
17315;Appartement;99,90;5;;;;20621
17316;Appartement;99,93;5;;;;17435
11947;Appartement;99,95;3;;;;19949
15802;Maison;99,95;4;;;;8685
17317;Appartement;99,95;5;;;;17878
17664;Appartement;99,96;6;;;;29839
